Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.88,49.75,SPARWOOD,1157630,1996/11/8,1996,11,8,,6.5,,-3.2,,1.7,,16.3,,0,,0,T,0,,0,T,8,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/9,1996,11,9,,8.5,,5.1,,6.8,,11.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/10,1996,11,10,,3.5,,-1.1,,1.2,,16.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/11,1996,11,11,,0,,-4.7,,-2.4,,20.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/12,1996,11,12,,3,,-3.1,,-0.1,,18.1,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/13,1996,11,13,,3.3,,-2.8,,0.3,,17.7,,0,,3.2,,0,T,3.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/14,1996,11,14,,2.9,,-1.5,,0.7,,17.3,,0,,2.2,,3.5,,5.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/15,1996,11,15,,-1.5,,-10.6,,-6.1,,24.1,,0,,0,,0,T,0,T,1,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/16,1996,11,16,,-10.7,,-14.2,,-12.5,,30.5,,0,,0,,14.2,,10,,1,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/17,1996,11,17,,-12.7,,-15.5,,-14.1,,32.1,,0,,0,,23.8,,15.9,,9,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/18,1996,11,18,,-14.5,,-15.1,,-14.8,,32.8,,0,,0,,6.6,,4.4,,20,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/19,1996,11,19,,-17.6,,-19,,-18.3,,36.3,,0,,0,,24,,17.2,,22,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/20,1996,11,20,,-16,,-26,,-21,,39,,0,,0,,3.6,,2.3,,30,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/21,1996,11,21,,-14,,-22.7,,-18.4,,36.4,,0,,0,,6.9,,4.7,,30,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/22,1996,11,22,,-15.4,,-18.5,,-17,,35,,0,,0,,4.1,,2.5,,23,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/23,1996,11,23,,-13,,-26.9,,-20,,38,,0,,0,,0,T,0,T,21,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/24,1996,11,24,,-6,,-19.4,,-12.7,,30.7,,0,,0,,1,,0.6,,21,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/25,1996,11,25,,-3.5,,-8.5,,-6,,24,,0,,0,,0,T,0,T,21,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/26,1996,11,26,,-0.8,,-7.2,,-4,,22,,0,,0,,1.5,,0.9,,21,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/27,1996,11,27,,0.5,,-7,,-3.3,,21.3,,0,,0,,17,,11.5,,23,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/28,1996,11,28,,1.5,,-2,,-0.3,,18.3,,0,,0,,10,,7.4,,38,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/29,1996,11,29,,-3.1,,-7,,-5.1,,23.1,,0,,0,,0.7,,0.5,,38,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/11/30,1996,11,30,,0.5,,-7.9,,-3.7,,21.7,,0,,0,,4.1,,2.6,,34,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/1,1996,12,1,,0.9,,-3,,-1.1,,19.1,,0,,0,,7.9,,4.2,,34,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/2,1996,12,2,,-2.3,,-3.6,,-3,,21,,0,,0,,1.4,,0.8,,32,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/3,1996,12,3,,-4.8,,-13.8,,-9.3,,27.3,,0,,0,,0,T,0,T,32,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/4,1996,12,4,,-1.2,,-17.2,,-9.2,,27.2,,0,,0,,12.6,,8.9,,32,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/5,1996,12,5,,-0.6,,-6.5,,-3.6,,21.6,,0,,0,,0,T,0,T,35,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/6,1996,12,6,,0.5,,-12.5,,-6,,24,,0,,0,,0,T,0,T,34,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/7,1996,12,7,,-0.7,,-12.5,,-6.6,,24.6,,0,,0,,10.4,,7.7,,32,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/8,1996,12,8,,2,,-5,,-1.5,,19.5,,0,,0.8,,15.7,,12.8,,38,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/9,1996,12,9,,-2.3,,-7.2,,-4.8,,22.8,,0,,0,,0.3,,0.3,,49,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/10,1996,12,10,,1.4,,-8,,-3.3,,21.3,,0,,0,,13.1,,8.4,,45,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/11,1996,12,11,,0.4,,-5.5,,-2.6,,20.6,,0,,0,,0.9,,0.5,,53,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/12,1996,12,12,,-3,,-14.2,,-8.6,,26.6,,0,,0,,0.2,,0.2,,49,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/13,1996,12,13,,-6.9,,-13.8,,-10.4,,28.4,,0,,0,,0,T,0,T,48,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/14,1996,12,14,,-3,,-15.2,,-9.1,,27.1,,0,,0,,1,,0.4,,46,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/15,1996,12,15,,-1.7,,-14,,-7.9,,25.9,,0,,0,,7,,4,,37,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/16,1996,12,16,,-7,,-14.5,,-10.8,,28.8,,0,,0,,1,,0.4,,39,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/17,1996,12,17,,-14.3,,-27.5,,-20.9,,38.9,,0,,0,,0,T,0,T,39,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/18,1996,12,18,,-13.3,,-22.6,,-18,,36,,0,,0,,2.2,,1,,38,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/19,1996,12,19,,-6,,-19.5,,-12.8,,30.8,,0,,0,,7.4,,4.8,,40,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/20,1996,12,20,,-4.6,,-12.4,,-8.5,,26.5,,0,,0,,3.8,,1.8,,46,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/21,1996,12,21,,-17.4,,-19.6,,-18.5,,36.5,,0,,0,,3.2,,1.6,,41,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/22,1996,12,22,,-21.9,,-23.6,,-22.8,,40.8,,0,,0,,8.2,,3.5,,37,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/23,1996,12,23,,-22.1,,-25.8,,-24,,42,,0,,0,,1.3,,0.6,,45,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/24,1996,12,24,,-16.2,,-28.9,,-22.6,,40.6,,0,,0,,0,T,0,T,35,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/25,1996,12,25,,-14.5,,-23,,-18.8,,36.8,,0,,0,,0,,0,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/26,1996,12,26,,-18.6,,-34.5,,-26.6,,44.6,,0,,0,,11.4,,7.6,,34,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/27,1996,12,27,,-18.7,,-26,,-22.4,,40.4,,0,,0,,27.4,,20.4,,46,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/28,1996,12,28,,-20.5,,-24.4,,-22.5,,40.5,,0,,0,,6.4,,4.2,,57,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/29,1996,12,29,,-14.4,,-25.9,,-20.2,,38.2,,0,,0,,32.6,,24.2,,53,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/30,1996,12,30,,2.8,,-20.8,,-9,,27,,0,,12.2,,2.8,,15,,81,,,,,
-114.88,49.75,SPARWOOD,1157630,1996/12/31,1996,12,31,,5.7,,-14.9,,-4.6,,22.6,,0,,16.1,,0,T,16.1,,65,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/1,1997,1,1,,5,,0,,2.5,,15.5,,0,,8,,0,,8,,56,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/2,1997,1,2,,3,,1.5,,2.3,,15.7,,0,,3.3,,0,,3.3,,41,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/3,1997,1,3,,1.6,,-1.6,,0,,18,,0,,0,,3.5,,2.8,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/4,1997,1,4,,-1.5,,-7,,-4.3,,22.3,,0,,0,,0,T,0,T,38,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/5,1997,1,5,,-4.3,,-13.4,,-8.9,,26.9,,0,,0,,0,T,0,T,38,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/6,1997,1,6,,-2.8,,-17.2,,-10,,28,,0,,0,,1,,0.8,,37,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/7,1997,1,7,,1.4,,-9.5,,-4.1,,22.1,,0,,0,,0,,0,,36,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/8,1997,1,8,,3.2,,-9.9,,-3.4,,21.4,,0,,0,,0,T,0,T,36,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/9,1997,1,9,,-5.7,,-10.3,,-8,,26,,0,,0,,1.4,,0.9,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/10,1997,1,10,,-10.6,,-13.3,,-12,,30,,0,,0,,1.2,,0.8,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/11,1997,1,11,,-11,,-15.4,,-13.2,,31.2,,0,,0,,0,,0,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/12,1997,1,12,,-12,,-29.5,,-20.8,,38.8,,0,,0,,0,,0,,33,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/13,1997,1,13,,-12.2,,-27,,-19.6,,37.6,,0,,0,,0,,0,,33,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/14,1997,1,14,,-9.4,,-24.3,,-16.9,,34.9,,0,,0,,1.2,,0.8,,33,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/15,1997,1,15,,-6.3,,-22,,-14.2,,32.2,,0,,0,,2.5,,2.2,,33,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/16,1997,1,16,,-10.3,,-25.9,,-18.1,,36.1,,0,,0,,0.4,,0.2,,33,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/17,1997,1,17,,-5,,-22.2,,-13.6,,31.6,,0,,0,,5.8,,4.2,,30,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/18,1997,1,18,,3,,-8.4,,-2.7,,20.7,,0,,0.3,,1,,1,,36,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/19,1997,1,19,,4.2,,-3.5,,0.4,,17.6,,0,,1.8,,0,,1.8,,36,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/20,1997,1,20,,5.6,,0.5,,3.1,,14.9,,0,,0,T,0,T,0,T,34,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/21,1997,1,21,,-0.2,,-3.5,,-1.9,,19.9,,0,,0,,3.5,,2.9,,31,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/22,1997,1,22,,-0.3,,-7,,-3.7,,21.7,,0,,0,,5.3,,4,,32,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/23,1997,1,23,,-11.7,,-15.1,,-13.4,,31.4,,0,,0,,11.4,,9,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/24,1997,1,24,,-20.9,,-23.1,,-22,,40,,0,,0,,2.4,,2.2,,42,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/25,1997,1,25,,-21.9,,-34.1,,-28,,46,,0,,0,,0,T,0,T,39,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/26,1997,1,26,,-15.4,,-31.5,,-23.5,,41.5,,0,,0,,0,T,0,T,38,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/27,1997,1,27,,-13.6,,-30.8,,-22.2,,40.2,,0,,0,,10.3,,7.4,,38,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/28,1997,1,28,,-0.5,,-17.5,,-9,,27,,0,,0,,0.9,,0.6,,47,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/29,1997,1,29,,3,,-16.9,,-7,,25,,0,,2.8,,0.9,,3.4,,41,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/30,1997,1,30,,5.5,,0.9,,3.2,,14.8,,0,,6.9,,0,T,6.9,,33,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/1/31,1997,1,31,,6.1,,1.6,,3.9,,14.1,,0,,0,,0,,0,,29,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/1,1997,2,1,,0.4,,-8.9,,-4.3,,22.3,,0,,0,,0,,0,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/2,1997,2,2,,1.8,,-8.3,,-3.3,,21.3,,0,,0,,0,,0,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/3,1997,2,3,,0.9,,-13.1,,-6.1,,24.1,,0,,0,,0,,0,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/4,1997,2,4,,-4.2,,-17,,-10.6,,28.6,,0,,0,,0,T,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/5,1997,2,5,,-4.8,,-13.6,,-9.2,,27.2,,0,,0,,0,T,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/6,1997,2,6,,-5.5,,-14.5,,-10,,28,,0,,0,,0,T,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/7,1997,2,7,,-5.5,,-19.5,,-12.5,,30.5,,0,,0,,0,T,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/8,1997,2,8,,-6,,-22.5,,-14.3,,32.3,,0,,0,,0,,0,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/9,1997,2,9,,0.6,,-19,,-9.2,,27.2,,0,,0,,0,,0,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/10,1997,2,10,,-1.6,,-15.1,,-8.4,,26.4,,0,,0,,0,T,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/11,1997,2,11,,-0.9,,-11,,-6,,24,,0,,0,,1.2,,0.8,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/12,1997,2,12,,0.9,,-5.9,,-2.5,,20.5,,0,,0,,0.6,,0.4,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/13,1997,2,13,,0.7,,-1.5,,-0.4,,18.4,,0,,0,,0,T,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/14,1997,2,14,,3.4,,-4.7,,-0.7,,18.7,,0,,0,T,0,,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/15,1997,2,15,,6.6,,1.5,,4.1,,13.9,,0,,0,T,0,,0,T,25,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/16,1997,2,16,,9.4,,-3.3,,3.1,,14.9,,0,,0,T,0,,0,T,25,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/17,1997,2,17,,5.2,,-3,,1.1,,16.9,,0,,0.6,,0,T,0.6,,21,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/18,1997,2,18,,3.3,,-0.4,,1.5,,16.5,,0,,0,,6.4,,3.6,,19,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/19,1997,2,19,,2.8,,-0.6,,1.1,,16.9,,0,,0,,4.6,,2.6,,24,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/20,1997,2,20,,2.9,,-2,,0.5,,17.5,,0,,0,,0,T,0,T,27,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/21,1997,2,21,,3,,-2.4,,0.3,,17.7,,0,,0,,0,,0,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/22,1997,2,22,,2.9,,-9.7,,-3.4,,21.4,,0,,0,,0,,0,,25,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/23,1997,2,23,,2.7,,-8.6,,-3,,21,,0,,0,,0,,0,,25,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/24,1997,2,24,,6.1,,-6.7,,-0.3,,18.3,,0,,0,,0,,0,,24,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/25,1997,2,25,,2.9,,-2.8,,0.1,,17.9,,0,,0,,0.2,,0,T,23,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/26,1997,2,26,,2,,-2.7,,-0.4,,18.4,,0,,0,,0.6,,0.4,,22,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/27,1997,2,27,,0.2,,-3,,-1.4,,19.4,,0,,0,,0,T,0,T,21,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/2/28,1997,2,28,,-1.2,,-8.5,,-4.9,,22.9,,0,,0,,0,T,0,T,21,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/1,1997,3,1,,-2.1,,-9.5,,-5.8,,23.8,,0,,0,,5.7,,3,,20,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/2,1997,3,2,,1.6,,-7.5,,-3,,21,,0,,0,,1,,0.5,,23,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/3,1997,3,3,,1.5,,-9.5,,-4,,22,,0,,0,,0,T,0,T,23,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/4,1997,3,4,,-0.2,,-5.3,,-2.8,,20.8,,0,,0,,0.9,,0.7,,23,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/5,1997,3,5,,-1.6,,-15.8,,-8.7,,26.7,,0,,0,,2,,1,,24,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/6,1997,3,6,,2.9,,-16,,-6.6,,24.6,,0,,0,,0.6,,0.6,,25,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/7,1997,3,7,,3.7,,-0.4,,1.7,,16.3,,0,,0,,3.5,,2.7,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/8,1997,3,8,,3.1,,-3.5,,-0.2,,18.2,,0,,0,,2.2,,1.2,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/9,1997,3,9,,3.9,,-3.3,,0.3,,17.7,,0,,1.2,,7,,6.6,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/10,1997,3,10,,4,,-3.7,,0.2,,17.8,,0,,0,,0,T,0,T,29,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/11,1997,3,11,,0.9,,-9,,-4.1,,22.1,,0,,0,,0.6,,0.3,,27,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/12,1997,3,12,,-5.2,,-8.5,,-6.9,,24.9,,0,,0,,1.4,,0.7,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/13,1997,3,13,,-6.1,,-16,,-11.1,,29.1,,0,,0,,0,,0,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/14,1997,3,14,,-2.8,,-23,,-12.9,,30.9,,0,,0,,0,T,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/15,1997,3,15,,2.5,,-18.2,,-7.9,,25.9,,0,,0,,8,,6,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/16,1997,3,16,,7.3,,-7,,0.2,,17.8,,0,,0,,1.2,,0.8,,28,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/17,1997,3,17,,4,,-6.5,,-1.3,,19.3,,0,,0.4,,1.3,,1.2,,27,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/18,1997,3,18,,5.4,,2.4,,3.9,,14.1,,0,,9.8,,0,,9.8,,27,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/19,1997,3,19,,8.6,,2.5,,5.6,,12.4,,0,,13.2,,0,,13.2,,20,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/20,1997,3,20,,9.6,,1.3,,5.5,,12.5,,0,,3,,0.4,,3.2,,14,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/21,1997,3,21,,4.7,,-4.5,,0.1,,17.9,,0,,0,,0,,0,,12,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/22,1997,3,22,,7.8,,-1.8,,3,,15,,0,,0,T,0,T,0,T,11,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/23,1997,3,23,,5.7,,0,,2.9,,15.1,,0,,0,T,1.8,,1.3,,7,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/24,1997,3,24,,7.3,,-8.7,,-0.7,,18.7,,0,,0,,0,,0,,3,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/25,1997,3,25,,12,,2,,7,,11,,0,,1.9,,0,,1.9,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/26,1997,3,26,,10.6,,3,,6.8,,11.2,,0,,0,T,1.2,,0.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/27,1997,3,27,,7.2,,-0.6,,3.3,,14.7,,0,,0,,2.5,,1.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/28,1997,3,28,,2.2,,-1.6,,0.3,,17.7,,0,,0,,2.4,,1.2,,1,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/29,1997,3,29,,3.7,,-6,,-1.2,,19.2,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/30,1997,3,30,,9.9,,-0.4,,4.8,,13.2,,0,,0,T,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/3/31,1997,3,31,,5.3,,0.8,,3.1,,14.9,,0,,0,T,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/1,1997,4,1,,9.6,,-2.5,,3.6,,14.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/2,1997,4,2,,7.6,,-7,,0.3,,17.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/3,1997,4,3,,5.5,,-2,,1.8,,16.2,,0,,0,,5,,3,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/4,1997,4,4,,0.2,,-5.6,,-2.7,,20.7,,0,,0,,0,,0,,3,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/5,1997,4,5,,5,,-11.6,,-3.3,,21.3,,0,,0,,0,,0,,1,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/6,1997,4,6,,5.4,,-7.7,,-1.2,,19.2,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/7,1997,4,7,,-2.5,,-8.6,,-5.6,,23.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/8,1997,4,8,,-0.9,,-9,,-5,,23,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/9,1997,4,9,,-1.6,,-9.9,,-5.8,,23.8,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/10,1997,4,10,,0.8,,-10.2,,-4.7,,22.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/11,1997,4,11,,9.4,,-14,,-2.3,,20.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/12,1997,4,12,,10.4,,-10,,0.2,,17.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/13,1997,4,13,,6.7,,-2.5,,2.1,,15.9,,0,,0,T,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/14,1997,4,14,,6.8,,-0.6,,3.1,,14.9,,0,,0,,0.6,,0.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/15,1997,4,15,,10.9,,-6.2,,2.4,,15.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/16,1997,4,16,,13.5,,5.4,,9.5,,8.5,,0,,4.5,,0,,4.5,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/17,1997,4,17,,13.7,,1.4,,7.6,,10.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/18,1997,4,18,,11.4,,-2.7,,4.4,,13.6,,0,,0.6,,0,,0.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/19,1997,4,19,,12.3,,2.2,,7.3,,10.7,,0,,4.7,,0,,4.7,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/20,1997,4,20,,10,,3.5,,6.8,,11.2,,0,,1.5,,0,,1.5,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/21,1997,4,21,,12.9,,-1,,6,,12,,0,,0.5,,0,,0.5,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/22,1997,4,22,,11,,1,,6,,12,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/23,1997,4,23,,9.1,,-3,,3.1,,14.9,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/24,1997,4,24,,10.6,,0.2,,5.4,,12.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/25,1997,4,25,,14.4,,-3,,5.7,,12.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/26,1997,4,26,,14.8,,-1.4,,6.7,,11.3,,0,,0.2,,0,,0.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/27,1997,4,27,,12,,2.8,,7.4,,10.6,,0,,3,,0,,3,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/28,1997,4,28,,10,,-2.7,,3.7,,14.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/29,1997,4,29,,10.2,,-1.9,,4.2,,13.8,,0,,2.7,,0,,2.7,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/4/30,1997,4,30,,10.8,,1.4,,6.1,,11.9,,0,,1,,0,,1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,1997/5/1,1997,5,1,,8.5,,1,,4.8,,13.2,,0,,4.7,,0,,4.7,,0,,,,,
